original music: Queen - Seas Of Rhye.txt
0.000	0.279	N
0.279	8.429	D
8.429	12.417	G
12.417	16.531	D
16.531	17.485	E:min
17.485	18.434	E:min9
18.434	20.432	A:7
20.432	21.391	D
21.391	22.378	G/5
22.378	23.353	D
23.353	24.332	G/5
24.332	26.250	D
26.250	30.105	G
30.105	32.032	D
32.032	33.016	E:min7
33.016	35.013	A:7
35.013	38.856	D
38.856	39.805	D
39.805	40.766	G/5
40.766	41.726	D
41.726	42.661	G/5
42.661	44.614	D
44.614	48.463	G
48.463	50.399	D
50.399	52.315	E:min7
52.315	54.346	A:7
54.346	58.131	D
58.131	59.069	D
59.069	60.044	C
60.044	62.010	G:7
62.010	62.912	D
62.912	63.875	C
63.875	65.797	G:7
65.797	66.787	D
66.787	67.718	E:min
67.718	68.685	F#:min
68.685	69.651	G
69.651	70.597	F#:min7
70.597	72.735	E:min7
72.735	74.165	E:min9
74.165	74.594	N
74.594	78.347	D
78.347	79.772	Bb
79.772	80.263	Eb:7
80.263	81.692	Bb
81.692	82.158	Eb:7
82.158	83.598	Bb
83.598	84.071	Eb:7
84.071	85.496	Bb
85.496	85.966	Eb:7
85.966	89.739	Bb
89.739	97.498	D
97.498	103.279	G
103.279	104.707	C
104.707	105.175	E:min/5
105.175	106.641	A:min
106.641	107.107	E:min/5
107.107	108.031	C
108.031	108.942	A:7/3
108.942	112.686	D
112.686	113.666	D
113.666	114.509	G/5
114.509	115.563	D
115.563	116.503	G/5
116.503	118.448	D
118.448	122.212	G
122.212	124.092	D
124.092	125.063	E:min7
125.063	126.029	F#:min7
126.029	128.225	G:7
128.225	130.133	G
130.133	133.919	D
133.919	134.784	D
134.784	135.767	G
135.767	136.698	D
136.698	137.662	G
137.662	138.579	D
138.579	139.487	G
139.487	140.429	D
140.429	141.453	G
141.453	142.421	D
142.421	143.322	G
143.322	144.302	D
144.302	145.278	G
145.278	146.159	D
146.159	147.191	G
147.191	148.107	D
148.107	149.040	G
149.040	165.643	N
165.643	170.467	N

relative music: Queen - Stop Me Now.txt
0.000	0.563	N
0.563	3.306	F:maj
3.306	5.810	A:min7
5.810	8.331	D:min7
8.331	10.675	G:min7
10.675	13.155	C
13.155	15.539	F:maj
15.539	17.915	F:7
17.915	20.379	Bb
20.379	22.860	G:min7
22.860	25.217	D:7
25.217	26.041	G:min
26.041	26.593	D:min
26.593	27.133	G:min
27.133	29.867	G:min7
29.867	30.731	G:min
30.731	31.254	D:min
31.254	33.717	G:min
33.717	35.288	C:7
35.288	36.832	F:maj
36.832	38.371	A:min7
38.371	39.976	D:min7
39.976	41.512	G:min7
41.512	43.027	C:7
43.027	44.640	F:maj
44.640	46.124	A:min
46.124	47.673	D:min
47.673	49.217	G:min7
49.217	50.743	C:7
50.743	52.304	F:maj
52.304	53.859	F:7/b7
53.859	55.415	Bb:maj
55.415	56.901	G:min7
56.901	58.335	D:7
58.335	60.024	G:min
60.024	61.592	D:7
61.592	63.461	G:min7
63.461	63.861	F/3
63.861	64.473	Bb
64.473	66.163	C:maj
66.163	66.732	F:maj
66.732	67.150	G:min
67.150	67.545	F/3
67.545	69.263	D:min
69.263	70.796	G:min7
70.796	72.328	C
72.328	72.886	F:maj
72.886	73.280	G:min
73.280	73.675	F/3
73.675	75.370	D:min
75.370	76.926	G:min7
76.926	78.435	D:7
78.435	78.992	G:min
78.992	79.363	D:min
79.363	81.478	G:min7
81.478	82.105	G:min
82.105	82.476	D:min
82.476	84.492	G:min7
84.492	86.060	C
86.060	89.135	Bb:sus4
89.135	90.689	F:maj
90.689	92.245	A:min7
92.245	93.777	D:min7
93.777	95.310	G:min7
95.310	96.849	C:7
96.849	98.398	F:maj
98.398	99.977	A:min
99.977	101.494	D:min
101.494	103.088	G:min7
103.088	104.598	C:7
104.598	106.069	F:maj
106.069	107.616	F:7
107.616	109.195	Bb:maj
109.195	110.704	G:min7
110.704	112.237	D:7
112.237	113.755	G:min
113.755	115.314	D:7
115.314	117.241	G:min7
117.241	117.641	F/3
117.641	118.227	Bb
118.227	118.624	C
118.624	133.589	N
133.589	135.191	F:maj
135.191	136.724	A:min
136.724	138.210	D:min
138.210	139.765	G:min
139.765	141.298	C:maj
141.298	142.877	F:maj
142.877	144.433	A:min
144.433	145.988	D:min
145.988	147.544	G:min
147.544	149.007	C:maj
149.007	150.516	F:maj
150.516	152.078	F:7
152.078	153.657	Bb:maj
153.657	155.190	G:min7
155.190	156.746	D:7
156.746	158.255	G:min
158.255	159.825	D:7
159.825	161.690	G:min7
161.690	162.092	F/3
162.092	162.653	Bb
162.653	164.348	C:maj
164.348	164.928	F:maj
164.928	165.323	G:min
165.323	165.741	F/3
165.741	167.459	D:min
167.459	169.015	G:min7
169.015	170.548	C:7
170.548	171.105	F:maj
171.105	171.500	G:min
171.500	171.871	F/3
171.871	173.613	D:min
173.613	175.122	G:min7
175.122	176.678	D:7
176.678	177.212	G:min
177.212	177.653	D:min
177.653	179.673	G:min7
179.673	180.300	G:min
180.300	180.671	D:min
180.671	182.831	G:min7
182.831	184.294	C:7
184.294	187.365	Ab
187.365	190.012	F
190.012	192.543	A:min
192.543	195.118	D:min
195.118	197.164	G:min7
197.164	199.927	C
199.927	202.272	F
202.272	204.594	F:7
204.594	206.870	Bb
206.870	209.470	A
209.470	211.733	N
--------
