original music: Queen - To Love.txt
0.000	1.698	N
1.698	4.702	Ab:maj
4.702	5.159	Eb/3
5.159	5.584	F:min7
5.584	8.247	Db:maj9
8.247	8.914	N
8.914	13.159	Eb:maj(13)
13.159	14.248	Db:maj
14.248	14.736	Ab/3
14.736	16.555	Eb:7
16.555	19.129	Ab:(1)
19.129	20.996	N
20.996	21.890	Ab:maj
21.890	22.726	Eb/3
22.726	24.398	F:min
24.398	26.006	Db:maj
26.006	27.713	Eb:7
27.713	28.578	Ab:maj
28.578	29.321	Eb/3
29.321	30.992	F:min
30.992	31.777	Ab:maj
31.777	32.618	Bb:maj
32.618	34.290	Eb:7
34.290	35.218	Ab:maj
35.218	36.008	Eb/3
36.008	37.633	F:min
37.633	39.305	Bb:7
39.305	40.918	Eb:7
40.918	41.753	Ab:maj
41.753	42.588	Bb:7
42.588	45.018	Eb:maj
45.018	45.887	Bb:7/3
45.887	46.723	Eb:maj
46.723	47.558	Db:maj
47.558	51.649	Ab:maj
51.649	52.447	Eb:7/3
52.447	53.282	F:min7
53.282	54.072	Db:maj7
54.072	55.697	Eb:7
55.697	57.388	Ab:maj
57.388	59.053	Ab/7
59.053	60.759	F:min
60.759	62.385	Db:maj
62.385	64.012	Eb:7
64.012	65.706	Ab:maj
65.706	66.566	Eb/3
66.566	67.310	F:min
67.310	68.155	Ab:maj
68.155	69.028	Bb:7
69.028	70.637	Eb:maj
70.637	71.443	Ab:maj
71.443	72.279	Eb/3
72.279	73.904	F:min
73.904	75.522	Bb:7
75.522	77.148	Eb:7
77.148	77.983	Ab:maj
77.983	78.819	Bb:7
78.819	81.257	Eb:maj
81.257	82.163	Bb:7/3
82.163	82.882	Eb:maj
82.882	83.696	Db:maj
83.696	87.820	Ab:maj
87.820	88.610	Eb:7/3
88.610	89.446	F:min7
89.446	90.236	Db:maj7
90.236	91.869	Db/2
91.869	95.241	Ab:maj
95.241	98.612	Ab:7
98.612	103.389	Db:maj
103.389	105.062	Db:7
105.062	108.359	Gb:maj
108.359	111.706	Gb:min
111.706	118.344	Bb:7
118.344	119.969	Eb:7
119.969	123.261	Ab/5
123.261	124.051	Ab:maj
124.051	124.887	C:min/5
124.887	126.605	F:min
126.605	127.395	Ab:maj
127.395	128.231	Bb:7
128.231	129.902	Eb:7
129.902	130.738	Ab:maj
130.738	131.494	C:min/5
131.494	133.200	F:min
133.200	134.808	Bb:7
134.808	135.707	Eb:7
135.707	136.543	Db:maj
136.543	137.333	Ab:maj
137.333	138.169	Bb:7
138.169	140.537	Eb:maj
140.537	141.373	Bb:7/3
141.373	142.209	Eb:maj
142.209	143.098	Db:maj
143.098	147.167	Ab:maj
147.167	148.055	Eb:7/3
148.055	148.891	F:min7
148.891	149.680	Db:maj7
149.680	151.396	Eb:7
151.396	153.024	Ab:maj
153.024	154.649	Ab/7
154.649	156.274	F:min
156.274	157.878	Db:maj7
157.878	159.479	Eb:7
159.479	160.371	Ab:maj
160.371	161.077	Eb:7/3
161.077	162.795	F:min
162.795	163.585	Ab:maj
163.585	164.374	Bb:7
164.374	165.992	Eb:7
165.992	166.836	Ab:maj
166.836	167.671	Eb/3
167.671	169.297	F:min
169.297	170.922	Bb:7
170.922	172.501	Eb:7
172.501	173.337	Ab:maj
173.337	174.173	Bb:7
174.173	176.588	Eb:maj
176.588	177.377	Bb:7/3
177.377	178.120	Eb:maj
178.120	179.931	Db:maj
179.931	188.337	N
188.337	218.801	Ab:maj
218.801	219.304	Eb/4
219.304	219.582	Db/5
219.582	222.704	Ab:maj
222.704	223.586	Ab:maj
223.586	224.376	Eb:7/3
224.376	225.211	F:min7
225.211	226.295	Db:maj7
226.295	228.973	Db/2
228.973	239.029	N
239.029	240.769	Ab:maj
240.769	242.372	Ab:7
242.372	244.044	F:min
244.044	244.880	Db:maj
244.880	245.669	Eb:7
245.669	247.341	Ab:maj
247.341	248.966	Ab/7
248.966	250.638	F:min
250.638	251.428	Db:maj
251.428	252.310	Eb:7
252.310	253.931	Ab:maj
253.931	255.561	Ab/7
255.561	257.233	F:min
257.233	258.022	Db:maj
258.022	258.858	Eb:7
258.858	260.530	Ab:maj
260.530	262.155	Ab/7
262.155	263.827	F:min
263.827	264.617	Db:maj
264.617	265.499	Eb:7
265.499	267.031	Ab:maj
267.031	268.796	Ab/7
268.796	270.422	F:min
270.422	271.257	Db:maj
271.257	272.001	Eb:7
272.001	273.672	Ab:maj
273.672	275.344	Ab/7
275.344	277.062	F:min
277.062	277.852	Db:maj
277.852	278.641	Eb:7
278.641	280.220	Ab:maj
280.220	281.939	Ab/7
281.939	283.518	F:min
283.518	284.354	Db:maj
284.354	285.375	Eb:7
285.375	295.204	Ab:maj
