original music: Queen - The Game.txt
0.000	1.753	N
1.753	17.266	N
17.266	20.393	C
20.393	21.500	Bb
21.500	23.413	Bb:maj7
23.413	26.437	A:min
26.437	29.426	F:min/b3
29.426	30.988	C
30.988	32.486	A:min7
32.486	34.041	D:min
34.041	35.532	G:7
35.532	37.053	C
37.053	38.588	C/b7
38.588	40.124	F
40.124	41.655	F:min
41.655	43.202	C
43.202	44.682	G/3
44.682	46.220	C
46.220	49.355	G:min9
49.355	51.600	Ab
51.600	52.386	Bb
52.386	53.968	C
53.968	55.527	C/7
55.527	56.294	C/b7
56.294	57.045	A:min7
57.045	58.570	Ab
58.570	60.178	G
60.178	61.698	Ab
61.698	62.473	F
62.473	63.295	Bb
63.295	66.376	C
66.376	67.608	Bb
67.608	69.489	Bb:maj7
69.489	72.506	A:min
72.506	75.592	F:min/b3
75.592	77.143	C
77.143	78.698	A:min7
78.698	80.194	D:min
80.194	81.717	G:7
81.717	83.282	C
83.282	84.781	C/b7
84.781	86.361	F
86.361	87.881	F:min
87.881	89.420	C
89.420	90.944	G/3
90.944	92.540	C
92.540	95.647	G:min9
95.647	97.903	Ab
97.903	98.676	Bb
98.676	100.280	C
100.280	101.878	C/7
101.878	102.637	C/b7
102.637	103.420	A:min7
103.420	104.196	C/5
104.196	104.988	C
104.988	106.473	F
106.473	107.986	Bb/5
107.986	111.045	F
111.045	112.626	D:min7
112.626	114.131	G
114.131	115.743	C/5
115.743	117.245	E:min
117.245	118.702	C
118.702	120.214	E:min
120.214	120.981	C
120.981	121.747	D
121.747	122.833	E:min
122.833	123.951	C
123.951	125.078	C/b7
125.078	128.540	G:min7
128.540	129.444	Ab
129.444	130.148	Bb
130.148	130.528	C
130.528	130.902	G/3
130.902	131.274	C
131.274	131.689	G/3
131.689	132.075	C
132.075	132.444	G/3
132.444	132.841	C
132.841	133.254	G/3
133.254	135.861	Bb
135.861	136.197	E/3
136.197	136.552	A:min
136.552	136.915	E/3
136.915	137.330	A:min
137.330	137.719	E/3
137.719	138.057	A:min
138.057	138.477	B:(1)
138.477	138.836	C:(1)
138.836	139.224	A:(1)
139.224	142.071	F:min
142.071	143.688	C
143.688	145.228	A:min
145.228	146.803	D:min
146.803	148.294	G
148.294	149.901	C
149.901	151.455	C:7/3
151.455	152.959	F
152.959	154.470	F:min
154.470	156.032	C
156.032	157.552	G/3
157.552	159.090	C
159.090	162.170	G:min9
162.170	163.693	Ab
163.693	165.194	Bb
165.194	166.731	C
166.731	168.311	A:min7
168.311	169.802	D:min
169.802	171.313	G:7
171.313	172.855	C
172.855	174.336	C/b7
174.336	175.877	F
175.877	177.389	F:min
177.389	178.901	C
178.901	180.401	G/3
180.401	181.950	C
181.950	184.938	G:min9
184.938	186.461	Ab
186.461	187.945	Bb
187.945	189.504	C
189.504	191.065	A:min7
191.065	192.577	D:min
192.577	194.095	G:7
194.095	195.660	C
195.660	197.180	C/b7
197.180	198.638	F
198.638	200.220	F:min
200.220	201.764	C
201.764	203.190	G/3
203.190	204.732	C
204.732	207.963	G:min9
207.963	213.307	N

relative music: Queen - To Fall.txt
0.000	0.000	N
0.000	0.939	N
0.939	1.710	A
1.710	2.959	D/5
2.959	3.682	A
3.682	4.875	D/5
4.875	5.544	A
5.544	6.779	D/5
6.779	7.448	E/4
7.448	8.638	A
8.638	9.340	A
9.340	10.553	D/5
10.553	11.273	A
11.273	12.481	D/5
12.481	13.224	A
13.224	14.441	D/5
14.441	15.118	E:maj(4)
15.118	16.359	A
16.359	17.061	A
17.061	18.253	D/5
18.253	18.971	A
18.971	20.210	D/5
20.210	20.882	A
20.882	21.600	D/5
21.600	22.111	E/4
22.111	22.808	E:maj(4)
22.808	23.975	A
23.975	24.683	A
24.683	25.867	D/5
25.867	26.575	A
26.575	27.794	D/5
27.794	28.479	A
28.479	29.222	D/5
29.222	29.693	E/4
29.693	30.470	E:maj(4)
30.470	31.584	A
31.584	32.311	A
32.311	33.309	E/4
33.309	34.232	D/5
34.232	37.280	A
37.280	37.988	D
37.988	39.137	A
39.137	39.869	A
39.869	40.821	E/4
40.821	41.784	D/5
41.784	44.796	A
44.796	45.478	D
45.478	46.686	A
46.686	47.388	A
47.388	48.571	D/5
48.571	49.282	A
49.282	50.498	D/5
50.498	51.176	A
51.176	52.135	D/5
52.135	52.416	E/4
52.416	53.102	E:maj(4)
53.102	54.301	A
54.301	54.988	A
54.988	56.188	D/5
56.188	56.944	A
56.944	58.117	D/5
58.117	58.816	A
58.816	59.780	D/5
59.780	60.008	E/4
60.008	60.698	E:maj(4)
60.698	61.886	A
61.886	62.592	A
62.592	63.784	D/5
63.784	64.486	A
64.486	65.657	D/5
65.657	66.392	A
66.392	67.335	D/5
67.335	67.559	E/4
67.559	68.269	E:maj(4)
68.269	69.437	A
69.437	70.136	A
70.136	71.082	E/4
71.082	72.011	D/5
72.011	75.047	A
75.047	75.749	D
75.749	76.898	A
76.898	77.595	A
77.595	78.536	E/4
78.536	79.488	D/5
79.488	82.518	A
82.518	83.209	D
83.209	84.400	A
84.400	85.110	A
85.110	86.310	D/5
86.310	87.012	A
87.012	88.196	D/5
88.196	88.898	A
88.898	89.797	D/5
89.797	90.073	E/4
90.073	90.800	E:maj(4)
90.800	91.943	A
91.943	93.576	E
93.576	95.673	F#:min7
95.673	97.338	E/3
97.338	98.669	A
98.669	99.127	D
99.127	100.529	A
100.529	100.949	G
100.949	101.849	D/3
101.849	102.306	G
102.306	102.735	D
102.735	104.612	E
104.612	106.510	F#:min
106.510	108.335	E/3
108.335	109.706	A
109.706	110.180	D
110.180	112.283	E
112.283	114.173	E:7/3
114.173	115.751	A:maj(9)
115.751	117.812	E:7/b7
117.812	118.549	A
118.549	119.484	E/4
119.484	120.413	D/5
120.413	123.449	A
123.449	124.157	D
124.157	125.282	A
125.282	126.003	A
126.003	126.990	E/4
126.990	127.890	D/5
127.890	130.873	A
130.873	131.633	D
131.633	132.719	A
132.719	133.429	D
133.429	134.589	A
134.589	135.953	D
135.953	139.662	D
139.662	140.324	A
140.324	141.514	D/5
141.514	142.170	A
142.170	143.352	D/5
143.352	144.004	A
144.004	145.113	D/5
145.113	145.798	E/4
145.798	146.918	A
146.918	147.627	A
147.627	148.803	D/5
148.803	149.444	A
149.444	150.572	D/5
150.572	151.270	A
151.270	152.410	D/5
152.410	153.054	E/4
153.054	154.204	A
154.204	154.929	A
154.929	155.876	E/4
155.876	156.787	D/5
156.787	159.782	A
159.782	160.450	D
160.450	161.600	A
161.600	162.290	A
162.290	163.242	E/4
163.242	164.130	D/5
164.130	167.120	A
167.120	167.816	D
167.816	171.535	A
171.535	172.710	D/5
172.710	173.389	A
173.389	174.561	D/5
174.561	175.264	E/4
175.264	176.408	A
176.408	177.104	A
177.104	178.309	D/5
178.309	178.981	A
178.981	180.108	D/5
180.108	180.794	A
180.794	181.901	D/4
181.901	182.656	E/4
182.656	183.822	A
183.822	184.511	A
184.511	185.659	D/5
185.659	186.381	A
186.381	187.478	D/5
187.478	188.207	A
188.207	189.294	D/5
189.294	189.993	E/4
189.993	191.101	A
191.101	191.825	A
191.825	192.929	D/5
192.929	193.674	A
193.674	194.781	D/5
194.781	195.466	A
195.466	196.665	D/5
196.665	197.340	E/4
197.340	198.409	A
198.409	199.115	A
199.115	200.255	D/5
200.255	200.969	A
200.969	202.106	D/5
202.106	202.838	A
202.838	203.962	D/5
203.962	214.094	A
214.094	220.507	N
--------
