original music: Queen - Want To Break Free.txt
0.000	0.048	N
0.048	4.155	N
4.155	5.191	A
5.191	6.294	B
6.294	7.970	C#:min
7.970	8.545	B
8.545	9.584	A
9.584	10.727	B
10.727	12.364	C#:min
12.364	12.971	B
12.971	14.033	A
14.033	15.216	B
15.216	19.435	E
19.435	23.861	E
23.861	28.278	A
28.278	32.669	E
32.669	34.866	B
34.866	37.102	A
37.102	54.729	E
54.729	59.164	A
59.164	63.543	E
63.543	65.747	B
65.747	68.034	A
68.034	70.494	E
70.494	72.412	N
72.412	81.235	E
81.235	85.658	A
85.658	90.024	E
90.024	92.241	B
92.241	94.459	A
94.459	96.665	E
96.665	98.929	E:7
98.929	101.111	B
101.111	103.317	A
103.317	105.523	B
105.523	107.729	A
107.729	109.929	C#:min7
109.929	111.020	F#:sus4(b7)
111.020	112.147	F#:7
112.147	113.250	A
113.250	114.347	B
114.347	116.048	C#:min
116.048	116.564	B
116.564	117.679	A
117.679	118.770	B
118.770	120.430	C#:min
120.430	120.921	B
120.921	122.067	A
122.067	123.182	B
123.182	125.782	E
125.782	127.611	N
127.611	136.452	E
136.452	140.829	A
140.829	145.276	E
145.276	147.476	B
147.476	149.693	A
149.693	152.224	E
152.224	154.065	N
154.065	162.930	E
162.930	167.306	A
167.306	171.739	E
171.739	173.935	B
173.935	176.155	A
176.155	179.453	E
179.453	180.555	E:7
180.555	182.759	B
182.759	184.971	A
184.971	187.544	E
187.544	189.443	N
189.443	198.305	E
198.305	202.710	A
202.710	207.086	E
207.086	209.314	B
209.314	211.543	A
211.543	214.841	E
214.841	215.918	E:7
215.918	218.139	B
218.139	220.351	A
220.351	222.871	E
222.871	224.770	N
224.770	256.389	E
256.389	258.733	N

relative music: Queen - Wants To Live Forever.txt
0.000	0.474	N
0.474	4.667	C:maj7/3
4.667	10.571	E:min
10.571	12.352	A:min(9)
12.352	15.870	A:min
15.870	17.531	F#:hdim7
17.531	20.581	E:min
20.581	22.384	E:min7/b7
22.384	24.340	E:min6/6
24.340	27.057	G/5
27.057	30.692	A:7
30.692	34.416	D:sus4
34.416	37.763	D
37.763	39.486	C
39.486	41.151	G/3
41.151	44.547	A:min
44.547	46.278	C
46.278	47.955	G:maj7/3
47.955	51.396	A:min7
51.396	54.996	D:(4,b7,9)
54.996	58.192	D:maj(9)
58.192	63.501	A:min(9)
63.501	65.202	F#:hdim7
65.202	68.232	E:min
68.232	69.869	E:min7/b7
69.869	71.755	E:min6/6
71.755	75.339	G/5
75.339	78.681	A:7
78.681	81.862	D:sus4
81.862	85.396	D
85.396	87.135	C
87.135	88.804	G/3
88.804	92.215	A:min
92.215	93.864	C
93.864	95.633	G:maj7/3
95.633	99.010	A:min7
99.010	100.705	D:9(11)
100.705	101.400	D
101.400	102.302	G/3
102.302	103.918	C
103.918	105.608	G/3
105.608	109.087	A:min
109.087	110.782	C
110.782	112.431	G/3
112.431	115.717	A:min
115.717	119.115	D:sus4
119.115	122.613	D
122.613	132.839	E:min
132.839	136.162	C:maj7
136.162	139.610	E:min
139.610	143.033	C:maj7
143.033	146.384	E:min
146.384	149.806	C:maj7
149.806	153.208	E:min
153.208	156.612	C
156.612	159.967	E:min
159.967	163.363	C
163.363	166.759	E:min
166.759	170.127	C
170.127	171.851	G
171.851	173.535	D/3
173.535	176.927	E:min
176.927	178.637	G
178.637	180.310	D/3
180.310	182.857	E:min
182.857	183.740	E:min7/b7
183.740	185.433	E:min6/6
185.433	187.130	A:7/3
187.130	190.522	D:maj(9)
190.522	193.865	Bb/3
193.865	195.584	G
195.584	197.277	D/3
197.277	200.645	E:min
200.645	202.362	G
202.362	204.034	D/3
204.034	206.588	E:min
206.588	207.470	E:min7/b7
207.470	209.167	E:min6/6
209.167	210.857	A:7/3
210.857	214.257	D:sus4(2)
214.257	221.086	G:min7/5
221.086	224.490	E:min
224.490	227.878	C:maj7/3
227.878	231.302	E:min
231.302	235.042	C:min
235.042	241.993	E:min
241.993	245.294	C/3
245.294	248.616	A:min7/5
248.616	250.408	E:min
250.408	252.114	E:min9
252.114	262.200	A:9/5
262.200	270.776	E:min
270.776	279.899	D:maj(9)
279.899	293.518	E:(1,5)
293.518	297.267	N
--------
